"flight_id","tanggal","icao24","latitude","longitude","heading","altitude","ground_speed","squawk","radar","aircraft_code","registration","time","departure","destination","number","airline_iata","on_ground","vertical_speed","callsign","airline_icao"
"372439","2023-03-06 15:10:30","8A095A","0.4643","101.4446","2","0","16",,"F-WIBB5","AT76","PK-GJQ","1678090230","KNO","PKU","QG1926","QG1926","1","0","CTV1926","CTV"
"372440","2023-03-06 15:10:35","8A095A","0.4646","101.4446","2","0","16",,"F-WIBB5","AT76","PK-GJQ","1678090234","KNO","PKU","QG1926","QG1926","1","0","CTV1926","CTV"
"372441","2023-03-06 15:10:40","8A095A","0.4649","101.4446","2","0","15",,"F-WIBB5","AT76","PK-GJQ","1678090238","KNO","PKU","QG1926","QG1926","1","0","CTV1926","CTV"
"372442","2023-03-06 15:10:45","8A095A","0.4651","101.4446","350","0","14",,"F-WIBB5","AT76","PK-GJQ","1678090242","KNO","PKU","QG1926","QG1926","1","0","CTV1926","CTV"
"372443","2023-03-06 15:10:50","8A095A","0.4656","101.4446","2","0","13",,"F-WIBB5","AT76","PK-GJQ","1678090250","KNO","PKU","QG1926","QG1926","1","0","CTV1926","CTV"
"372444","2023-03-06 15:10:55","8A095A","0.4659","101.4447","2","0","11",,"F-WIBB5","AT76","PK-GJQ","1678090254","KNO","PKU","QG1926","QG1926","1","0","CTV1926","CTV"
"372445","2023-03-06 15:11:00","8A095A","0.466","101.4447","2","0","9",,"F-WIBB5","AT76","PK-GJQ","1678090257","KNO","PKU","QG1926","QG1926","1","0","CTV1926","CTV"
"372446","2023-03-06 15:11:05","8A095A","0.4662","101.4447","16","0","7",,"F-WIBB5","AT76","PK-GJQ","1678090262","KNO","PKU","QG1926","QG1926","1","0","CTV1926","CTV"
"372447","2023-03-06 15:11:10","8A095A","0.4662","101.4447","14","0","6",,"F-WIBB5","AT76","PK-GJQ","1678090264","KNO","PKU","QG1926","QG1926","1","0","CTV1926","CTV"
"372448","2023-03-06 15:11:15","8A095A","0.4662","101.4447","14","0","6",,"F-WIBB5","AT76","PK-GJQ","1678090264","KNO","PKU","QG1926","QG1926","1","0","CTV1926","CTV"
"372449","2023-03-06 15:11:20","8A095A","0.4662","101.4447","14","0","6",,"F-WIBB5","AT76","PK-GJQ","1678090264","KNO","PKU","QG1926","QG1926","1","0","CTV1926","CTV"
"372450","2023-03-06 15:11:25","8A095A","0.4662","101.4447","14","0","6",,"F-WIBB5","AT76","PK-GJQ","1678090264","KNO","PKU","QG1926","QG1926","1","0","CTV1926","CTV"
"372451","2023-03-06 15:11:30","8A095A","0.4662","101.4447","14","0","6",,"F-WIBB5","AT76","PK-GJQ","1678090264","KNO","PKU","QG1926","QG1926","1","0","CTV1926","CTV"
"372452","2023-03-06 15:11:35","8A095A","0.4662","101.4447","14","0","6",,"F-WIBB5","AT76","PK-GJQ","1678090264","KNO","PKU","QG1926","QG1926","1","0","CTV1926","CTV"
"372453","2023-03-06 15:11:40","8A095A","0.4662","101.4447","14","0","6",,"F-WIBB5","AT76","PK-GJQ","1678090264","KNO","PKU","QG1926","QG1926","1","0","CTV1926","CTV"
"372454","2023-03-06 15:11:46","8A095A","0.4662","101.4447","14","0","6",,"F-WIBB5","AT76","PK-GJQ","1678090264","KNO","PKU","QG1926","QG1926","1","0","CTV1926","CTV"
"372455","2023-03-06 15:11:50","8A095A","0.4662","101.4447","14","0","6",,"F-WIBB5","AT76","PK-GJQ","1678090264","KNO","PKU","QG1926","QG1926","1","0","CTV1926","CTV"
"372456","2023-03-06 15:11:55","8A095A","0.4662","101.4447","14","0","6",,"F-WIBB5","AT76","PK-GJQ","1678090264","KNO","PKU","QG1926","QG1926","1","0","CTV1926","CTV"
"372457","2023-03-06 15:12:00","8A095A","0.4662","101.4447","14","0","6",,"F-WIBB5","AT76","PK-GJQ","1678090264","KNO","PKU","QG1926","QG1926","1","0","CTV1926","CTV"
"372458","2023-03-06 15:12:05","8A095A","0.4662","101.4447","14","0","6",,"F-WIBB5","AT76","PK-GJQ","1678090264","KNO","PKU","QG1926","QG1926","1","0","CTV1926","CTV"
"372459","2023-03-06 15:12:10","8A095A","0.4662","101.4447","14","0","6",,"F-WIBB5","AT76","PK-GJQ","1678090264","KNO","PKU","QG1926","QG1926","1","0","CTV1926","CTV"
"372460","2023-03-06 15:12:15","8A095A","0.4662","101.4447","14","0","6",,"F-WIBB5","AT76","PK-GJQ","1678090264","KNO","PKU","QG1926","QG1926","1","0","CTV1926","CTV"
"372461","2023-03-06 15:12:20","8A095A","0.4662","101.4447","14","0","6",,"F-WIBB5","AT76","PK-GJQ","1678090264","KNO","PKU","QG1926","QG1926","1","0","CTV1926","CTV"
"372462","2023-03-06 15:12:25","8A095A","0.4662","101.4447","14","0","6",,"F-WIBB5","AT76","PK-GJQ","1678090264","KNO","PKU","QG1926","QG1926","1","0","CTV1926","CTV"
"372463","2023-03-06 15:12:30","8A095A","0.4662","101.4447","14","0","6",,"F-WIBB5","AT76","PK-GJQ","1678090264","KNO","PKU","QG1926","QG1926","1","0","CTV1926","CTV"
"372464","2023-03-06 15:17:17","8A0519","0.4111","101.4431","2","900","143",,"F-WIBB5","A320","PK-LAQ","1678090631","HLP","PKU","ID7063","ID7063","0","-512","BTK7063","BTK"
"372465","2023-03-06 15:17:20","8A0519","0.4152","101.4433","1","825","141",,"F-WIBB5","A320","PK-LAQ","1678090637","HLP","PKU","ID7063","ID7063","0","-768","BTK7063","BTK"
"372466","2023-03-06 15:17:25","8A0519","0.417","101.4433","1","800","140",,"F-WIBB5","A320","PK-LAQ","1678090640","HLP","PKU","ID7063","ID7063","0","-704","BTK7063","BTK"
"372467","2023-03-06 15:17:30","8A0519","0.4191","101.4433","1","750","139",,"F-WIBB5","A320","PK-LAQ","1678090644","HLP","PKU","ID7063","ID7063","0","-832","BTK7063","BTK"
"372468","2023-03-06 15:17:35","8A0519","0.4249","101.4435","1","625","138",,"F-WIBB5","A320","PK-LAQ","1678090652","HLP","PKU","ID7063","ID7063","0","-832","BTK7063","BTK"
"372469","2023-03-06 15:17:40","8A0519","0.4267","101.4435","1","600","138",,"F-WIBB5","A320","PK-LAQ","1678090656","HLP","PKU","ID7063","ID7063","0","-640","BTK7063","BTK"
"372470","2023-03-06 15:17:45","8A0519","0.4305","101.4436","1","525","138",,"F-WIBB5","A320","PK-LAQ","1678090661","HLP","PKU","ID7063","ID7063","0","-768","BTK7063","BTK"
"372471","2023-03-06 15:17:50","8A0519","0.4345","101.4438","2","450","137",,"F-WIBB5","A320","PK-LAQ","1678090668","HLP","PKU","ID7063","ID7063","0","-768","BTK7063","BTK"
"372472","2023-03-06 15:17:55","8A0519","0.4384","101.4439","1","375","137",,"F-WIBB5","A320","PK-LAQ","1678090674","HLP","PKU","ID7063","ID7063","0","-704","BTK7063","BTK"
"372473","2023-03-06 15:18:00","8A0519","0.4404","101.444","1","350","136",,"F-WIBB5","A320","PK-LAQ","1678090677","HLP","PKU","ID7063","ID7063","0","-576","BTK7063","BTK"
"372474","2023-03-06 15:18:05","8A0519","0.4422","101.444","1","325","136",,"F-WIBB5","A320","PK-LAQ","1678090680","HLP","PKU","ID7063","ID7063","0","-576","BTK7063","BTK"
"372475","2023-03-06 15:18:10","8A0519","0.4462","101.4441","1","250","137",,"F-WIBB5","A320","PK-LAQ","1678090686","HLP","PKU","ID7063","ID7063","0","-640","BTK7063","BTK"
"372476","2023-03-06 15:18:15","8A0519","0.4499","101.4442","1","175","137",,"F-WIBB5","A320","PK-LAQ","1678090692","HLP","PKU","ID7063","ID7063","0","-384","BTK7063","BTK"
"372477","2023-03-06 15:18:21","8A0519","0.4533","101.4443","1","150","132",,"F-WIBB5","A320","PK-LAQ","1678090697","HLP","PKU","ID7063","ID7063","0","-128","BTK7063","BTK"
"372478","2023-03-06 15:18:25","8A0519","0.4554","101.4444","1","125","120",,"F-WIBB5","A320","PK-LAQ","1678090701","HLP","PKU","ID7063","ID7063","0","0","BTK7063","BTK"
"372479","2023-03-06 15:18:30","8A0519","0.4597","101.4445","2","0","90",,"F-WIBB5","A320","PK-LAQ","1678090710","HLP","PKU","ID7063","ID7063","1","0","BTK7063","BTK"
"372480","2023-03-06 15:18:35","8A0519","0.4608","101.4445","2","0","80",,"F-WIBB5","A320","PK-LAQ","1678090713","HLP","PKU","ID7063","ID7063","1","0","BTK7063","BTK"
"372481","2023-03-06 15:18:40","8A0519","0.4621","101.4446","2","0","67",,"F-WIBB5","A320","PK-LAQ","1678090717","HLP","PKU","ID7063","ID7063","1","0","BTK7063","BTK"
"372482","2023-03-06 15:18:45","8A0519","0.4631","101.4446","2","0","54",,"F-WIBB5","A320","PK-LAQ","1678090721","HLP","PKU","ID7063","ID7063","1","0","BTK7063","BTK"
"372483","2023-03-06 15:18:50","8A0519","0.4645","101.4446","2","0","35",,"F-WIBB5","A320","PK-LAQ","1678090729","HLP","PKU","ID7063","ID7063","1","0","BTK7063","BTK"
"372484","2023-03-06 15:18:55","8A0519","0.4651","101.4446","2","0","29",,"F-WIBB5","A320","PK-LAQ","1678090733","HLP","PKU","ID7063","ID7063","1","0","BTK7063","BTK"
"372485","2023-03-06 15:19:00","8A0519","0.4653","101.4446","2","0","26",,"F-WIBB5","A320","PK-LAQ","1678090735","HLP","PKU","ID7063","ID7063","1","0","BTK7063","BTK"
"372486","2023-03-06 15:19:05","8A0519","0.4658","101.4447","2","0","17",,"F-WIBB5","A320","PK-LAQ","1678090741","HLP","PKU","ID7063","ID7063","1","0","BTK7063","BTK"
"372487","2023-03-06 15:19:10","8A0519","0.4661","101.4447","2","0","12",,"F-WIBB5","A320","PK-LAQ","1678090746","HLP","PKU","ID7063","ID7063","1","0","BTK7063","BTK"
"372488","2023-03-06 15:19:15","8A0519","0.4663","101.4448","25","0","6",,"F-WIBB5","A320","PK-LAQ","1678090754","HLP","PKU","ID7063","ID7063","1","0","BTK7063","BTK"
"372489","2023-03-06 15:19:20","8A0519","0.4664","101.4449","50","0","6",,"F-WIBB5","A320","PK-LAQ","1678090758","HLP","PKU","ID7063","ID7063","1","0","BTK7063","BTK"
"372490","2023-03-06 15:19:25","8A0519","0.4664","101.4449","70","0","5",,"F-WIBB5","A320","PK-LAQ","1678090761","HLP","PKU","ID7063","ID7063","1","0","BTK7063","BTK"
"372491","2023-03-06 15:19:30","8A0519","0.4663","101.4452","90","0","6",,"F-WIBB5","A320","PK-LAQ","1678090769","HLP","PKU","ID7063","ID7063","1","0","BTK7063","BTK"
"372492","2023-03-06 15:19:35","8A0519","0.4663","101.4453","90","0","7",,"F-WIBB5","A320","PK-LAQ","1678090774","HLP","PKU","ID7063","ID7063","1","0","BTK7063","BTK"
"372493","2023-03-06 15:19:40","8A0519","0.4663","101.4454","90","0","7",,"F-WIBB5","A320","PK-LAQ","1678090777","HLP","PKU","ID7063","ID7063","1","0","BTK7063","BTK"
"372494","2023-03-06 15:19:45","8A0519","0.4663","101.4456","90","0","7",,"F-WIBB5","A320","PK-LAQ","1678090782","HLP","PKU","ID7063","ID7063","1","0","BTK7063","BTK"
"372495","2023-03-06 15:19:51","8A0519","0.4663","101.4458","95","0","6",,"F-WIBB5","A320","PK-LAQ","1678090790","HLP","PKU","ID7063","ID7063","1","0","BTK7063","BTK"
"372496","2023-03-06 15:19:55","8A0519","0.4662","101.4459","115","0","6",,"F-WIBB5","A320","PK-LAQ","1678090794","HLP","PKU","ID7063","ID7063","1","0","BTK7063","BTK"
"372497","2023-03-06 15:20:00","8A0519","0.4661","101.4459","140","0","6",,"F-WIBB5","A320","PK-LAQ","1678090798","HLP","PKU","ID7063","ID7063","1","0","BTK7063","BTK"
"372498","2023-03-06 15:20:05","8A0519","0.466","101.446","157","0","7",,"F-WIBB5","A320","PK-LAQ","1678090801","HLP","PKU","ID7063","ID7063","1","0","BTK7063","BTK"
"372499","2023-03-06 15:20:10","8A0519","0.4657","101.4459","180","0","8",,"F-WIBB5","A320","PK-LAQ","1678090810","HLP","PKU","ID7063","ID7063","1","0","BTK7063","BTK"
"372500","2023-03-06 15:20:20","8A0519","0.4654","101.4459","180","0","9",,"F-WIBB5","A320","PK-LAQ","1678090818","HLP","PKU","ID7063","ID7063","1","0","BTK7063","BTK"
"372501","2023-03-06 15:20:25","8A0519","0.4652","101.4459","182","0","9",,"F-WIBB5","A320","PK-LAQ","1678090821","HLP","PKU","ID7063","ID7063","1","0","BTK7063","BTK"
"372502","2023-03-06 15:20:30","8A0519","0.465","101.4459","177","0","6",,"F-WIBB5","A320","PK-LAQ","1678090829","HLP","PKU","ID7063","ID7063","1","0","BTK7063","BTK"
"372503","2023-03-06 15:20:35","8A0519","0.4649","101.446","163","0","6",,"F-WIBB5","A320","PK-LAQ","1678090833","HLP","PKU","ID7063","ID7063","1","0","BTK7063","BTK"
"372504","2023-03-06 15:20:40","8A0519","0.4648","101.4461","132","0","6",,"F-WIBB5","A320","PK-LAQ","1678090838","HLP","PKU","ID7063","ID7063","1","0","BTK7063","BTK"
"372505","2023-03-06 15:20:45","8A0519","0.4648","101.4461","118","0","6",,"F-WIBB5","A320","PK-LAQ","1678090839","HLP","PKU","ID7063","ID7063","1","0","BTK7063","BTK"
"372506","2023-03-06 15:20:50","8A0519","0.4648","101.4463","92","0","6",,"F-WIBB5","A320","PK-LAQ","1678090845","HLP","PKU","ID7063","ID7063","1","0","BTK7063","BTK"
"372507","2023-03-06 15:20:55","8A0519","0.4648","101.4466","92","0","6",,"F-WIBB5","A320","PK-LAQ","1678090854","HLP","PKU","ID7063","ID7063","1","0","BTK7063","BTK"
"372508","2023-03-06 15:21:00","8A0519","0.4648","101.4467","92","0","5",,"F-WIBB5","A320","PK-LAQ","1678090858","HLP","PKU","ID7063","ID7063","1","0","BTK7063","BTK"
"372509","2023-03-06 15:21:05","8A0519","0.4648","101.4468","92","0","5",,"F-WIBB5","A320","PK-LAQ","1678090862","HLP","PKU","ID7063","ID7063","1","0","BTK7063","BTK"
"372510","2023-03-06 15:21:10","8A0519","0.4648","101.4468","90","0","4",,"F-WIBB5","A320","PK-LAQ","1678090865","HLP","PKU","ID7063","ID7063","1","0","BTK7063","BTK"
"372511","2023-03-06 15:21:15","8A0519","0.4648","101.4469","90","0","1",,"F-WIBB5","A320","PK-LAQ","1678090874","HLP","PKU","ID7063","ID7063","1","0","BTK7063","BTK"
"372512","2023-03-06 15:21:20","8A0519","0.4648","101.4469","90","0","0",,"F-WIBB5","A320","PK-LAQ","1678090878","HLP","PKU","ID7063","ID7063","1","0","BTK7063","BTK"
"372513","2023-03-06 15:21:25","8A0519","0.4648","101.4469","90","0","0",,"F-WIBB5","A320","PK-LAQ","1678090881","HLP","PKU","ID7063","ID7063","1","0","BTK7063","BTK"
"372514","2023-03-06 15:21:30","8A0519","0.4648","101.447","90","0","0",,"F-WIBB5","A320","PK-LAQ","1678090885","HLP","PKU","ID7063","ID7063","1","0","BTK7063","BTK"
"372515","2023-03-06 15:21:35","8A0519","0.4648","101.447","90","0","0",,"F-WIBB5","A320","PK-LAQ","1678090894","HLP","PKU","ID7063","ID7063","1","0","BTK7063","BTK"
"372516","2023-03-06 15:21:40","8A0519","0.4648","101.447","90","0","0",,"F-WIBB5","A320","PK-LAQ","1678090898","HLP","PKU","ID7063","ID7063","1","0","BTK7063","BTK"
"372517","2023-03-06 15:21:45","8A0519","0.4648","101.447","90","0","0",,"F-WIBB5","A320","PK-LAQ","1678090901","HLP","PKU","ID7063","ID7063","1","0","BTK7063","BTK"
"372518","2023-03-06 15:21:50","8A0519","0.4648","101.447","90","0","0",,"F-WIBB5","A320","PK-LAQ","1678090901","HLP","PKU","ID7063","ID7063","1","0","BTK7063","BTK"
"372519","2023-03-06 15:21:55","8A0519","0.4648","101.447","90","0","0",,"F-WIBB5","A320","PK-LAQ","1678090901","HLP","PKU","ID7063","ID7063","1","0","BTK7063","BTK"
"372520","2023-03-06 15:22:00","8A0519","0.4648","101.447","90","0","0",,"F-WIBB5","A320","PK-LAQ","1678090901","HLP","PKU","ID7063","ID7063","1","0","BTK7063","BTK"
"372521","2023-03-06 15:22:05","8A0519","0.4648","101.447","90","0","0",,"F-WIBB5","A320","PK-LAQ","1678090901","HLP","PKU","ID7063","ID7063","1","0","BTK7063","BTK"
"372522","2023-03-06 15:22:10","8A0519","0.4648","101.447","90","0","0",,"F-WIBB5","A320","PK-LAQ","1678090901","HLP","PKU","ID7063","ID7063","1","0","BTK7063","BTK"
"372523","2023-03-06 15:22:15","8A0519","0.4648","101.447","90","0","0",,"F-WIBB5","A320","PK-LAQ","1678090901","HLP","PKU","ID7063","ID7063","1","0","BTK7063","BTK"
"372524","2023-03-06 15:22:20","8A0519","0.4648","101.447","90","0","0",,"F-WIBB5","A320","PK-LAQ","1678090901","HLP","PKU","ID7063","ID7063","1","0","BTK7063","BTK"
"372525","2023-03-06 15:22:25","8A0519","0.4648","101.447","90","0","0",,"F-WIBB5","A320","PK-LAQ","1678090901","HLP","PKU","ID7063","ID7063","1","0","BTK7063","BTK"
"372526","2023-03-06 15:22:30","8A0519","0.4648","101.447","90","0","0",,"F-WIBB5","A320","PK-LAQ","1678090901","HLP","PKU","ID7063","ID7063","1","0","BTK7063","BTK"
"372527","2023-03-06 15:22:35","8A0519","0.4648","101.447","90","0","0",,"F-WIBB5","A320","PK-LAQ","1678090901","HLP","PKU","ID7063","ID7063","1","0","BTK7063","BTK"
"372528","2023-03-06 15:22:40","8A0519","0.4648","101.447","90","0","0",,"F-WIBB5","A320","PK-LAQ","1678090901","HLP","PKU","ID7063","ID7063","1","0","BTK7063","BTK"
"372529","2023-03-06 15:22:45","8A0519","0.4648","101.447","90","0","0",,"F-WIBB5","A320","PK-LAQ","1678090901","HLP","PKU","ID7063","ID7063","1","0","BTK7063","BTK"
"372530","2023-03-06 15:22:50","8A0519","0.4648","101.447","90","0","0",,"F-WIBB5","A320","PK-LAQ","1678090901","HLP","PKU","ID7063","ID7063","1","0","BTK7063","BTK"
"372531","2023-03-06 15:22:55","8A0519","0.4648","101.447","90","0","0",,"F-WIBB5","A320","PK-LAQ","1678090901","HLP","PKU","ID7063","ID7063","1","0","BTK7063","BTK"
"372532","2023-03-06 15:23:00","8A0519","0.4648","101.447","90","0","0",,"F-WIBB5","A320","PK-LAQ","1678090901","HLP","PKU","ID7063","ID7063","1","0","BTK7063","BTK"
"372533","2023-03-06 15:23:05","8A0519","0.4648","101.447","90","0","0",,"F-WIBB5","A320","PK-LAQ","1678090901","HLP","PKU","ID7063","ID7063","1","0","BTK7063","BTK"
"372534","2023-03-06 15:23:10","8A0519","0.4648","101.447","90","0","0",,"F-WIBB5","A320","PK-LAQ","1678090901","HLP","PKU","ID7063","ID7063","1","0","BTK7063","BTK"
"372535","2023-03-06 16:26:35","75010B","0.4136","101.4432","1","850","136",,"F-WIBB5","A320","9M-AFF","1678094794","KUL","PKU","AK429","AK429","0","-704","AXM429","AXM"
"372536","2023-03-06 16:26:40","75010B","0.4152","101.4433","1","825","135",,"F-WIBB5","A320","9M-AFF","1678094797","KUL","PKU","AK429","AK429","0","-768","AXM429","AXM"
"372537","2023-03-06 16:26:45","75010B","0.4172","101.4433","1","800","134",,"F-WIBB5","A320","9M-AFF","1678094800","KUL","PKU","AK429","AK429","0","-640","AXM429","AXM"
"372538","2023-03-06 16:26:50","75010B","0.4232","101.4434","1","675","138",,"F-WIBB5","A320","9M-AFF","1678094809","KUL","PKU","AK429","AK429","0","-1024","AXM429","AXM"
"372539","2023-03-06 16:26:55","75010B","0.425","101.4435","1","650","137",,"F-WIBB5","A320","9M-AFF","1678094812","KUL","PKU","AK429","AK429","0","-896","AXM429","AXM"
"372540","2023-03-06 16:27:00","75010B","0.4289","101.4436","1","600","138",,"F-WIBB5","A320","9M-AFF","1678094818","KUL","PKU","AK429","AK429","0","-384","AXM429","AXM"
"372541","2023-03-06 16:27:05","75010B","0.4307","101.4437","1","550","139",,"F-WIBB5","A320","9M-AFF","1678094821","KUL","PKU","AK429","AK429","0","-640","AXM429","AXM"
"372542","2023-03-06 16:27:10","75010B","0.4366","101.4438","1","425","138",,"F-WIBB5","A320","9M-AFF","1678094830","KUL","PKU","AK429","AK429","0","-768","AXM429","AXM"
"372543","2023-03-06 16:27:15","75010B","0.4385","101.4439","1","400","137",,"F-WIBB5","A320","9M-AFF","1678094833","KUL","PKU","AK429","AK429","0","-640","AXM429","AXM"
"372544","2023-03-06 16:27:20","75010B","0.4404","101.444","1","375","137",,"F-WIBB5","A320","9M-AFF","1678094836","KUL","PKU","AK429","AK429","0","-704","AXM429","AXM"
"372545","2023-03-06 16:27:25","75010B","0.4444","101.4441","1","300","138",,"F-WIBB5","A320","9M-AFF","1678094842","KUL","PKU","AK429","AK429","0","-768","AXM429","AXM"
"372546","2023-03-06 16:27:30","75010B","0.4484","101.4442","1","225","139",,"F-WIBB5","A320","9M-AFF","1678094848","KUL","PKU","AK429","AK429","0","-576","AXM429","AXM"
"372547","2023-03-06 16:27:35","75010B","0.4523","101.4443","2","0","135",,"F-WIBB5","A320","9M-AFF","1678094854","KUL","PKU","AK429","AK429","0","0","AXM429","AXM"
"372548","2023-03-06 16:27:40","75010B","0.4545","101.4444","2","0","130",,"F-WIBB5","A320","9M-AFF","1678094858","KUL","PKU","AK429","AK429","0","0","AXM429","AXM"
"372549","2023-03-06 16:27:45","75010B","0.4571","101.4444","1","0","115",,"F-WIBB5","A320","9M-AFF","1678094862","KUL","PKU","AK429","AK429","0","0","AXM429","AXM"
"372550","2023-03-06 16:27:50","75010B","0.4605","101.4445","2","0","94",,"F-WIBB5","A320","9M-AFF","1678094869","KUL","PKU","AK429","AK429","1","0","AXM429","AXM"
"372551","2023-03-06 16:27:55","75010B","0.4621","101.4446","2","0","82",,"F-WIBB5","A320","9M-AFF","1678094873","KUL","PKU","AK429","AK429","1","0","AXM429","AXM"
"372552","2023-03-06 16:28:00","75010B","0.4634","101.4446","359","0","66",,"F-WIBB5","A320","9M-AFF","1678094877","KUL","PKU","AK429","AK429","1","0","AXM429","AXM"
"372553","2023-03-06 16:28:05","75010B","0.4643","101.4446","2","0","44",,"F-WIBB5","A320","9M-AFF","1678094881","KUL","PKU","AK429","AK429","1","0","AXM429","AXM"
"372554","2023-03-06 16:28:10","75010B","0.4653","101.4446","6","0","15",,"F-WIBB5","A320","9M-AFF","1678094888","KUL","PKU","AK429","AK429","1","0","AXM429","AXM"
"372555","2023-03-06 16:28:15","75010B","0.4656","101.4446","5","0","11",,"F-WIBB5","A320","9M-AFF","1678094893","KUL","PKU","AK429","AK429","1","0","AXM429","AXM"
"372556","2023-03-06 16:28:20","75010B","0.4658","101.4446","8","0","9",,"F-WIBB5","A320","9M-AFF","1678094897","KUL","PKU","AK429","AK429","1","0","AXM429","AXM"
"372557","2023-03-06 16:28:25","75010B","0.4659","101.4446","350","0","8",,"F-WIBB5","A320","9M-AFF","1678094901","KUL","PKU","AK429","AK429","1","0","AXM429","AXM"
"372558","2023-03-06 16:28:30","75010B","0.4662","101.4447","33","0","9",,"F-WIBB5","A320","9M-AFF","1678094909","KUL","PKU","AK429","AK429","1","0","AXM429","AXM"
"372559","2023-03-06 16:28:35","75010B","0.4663","101.4449","61","0","9",,"F-WIBB5","A320","9M-AFF","1678094913","KUL","PKU","AK429","AK429","1","0","AXM429","AXM"
"372560","2023-03-06 16:28:40","75010B","0.4663","101.445","95","0","7",,"F-WIBB5","A320","9M-AFF","1678094918","KUL","PKU","AK429","AK429","1","0","AXM429","AXM"
"372561","2023-03-06 16:28:45","75010B","0.4663","101.4452","90","0","8",,"F-WIBB5","A320","9M-AFF","1678094921","KUL","PKU","AK429","AK429","1","0","AXM429","AXM"
